Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.613696136,1.916292194,4.059425547,0.574464113,2.490603741,1.654766664,2.450210148,2.295504441,2.014068165,1.037779768,2.684018785,2.780126289,6.106613403,0.941189589,2.948526561,6.076263597,2.791524011,2.34033689,2.766148154,2.451574758,0.799595997,1.134998323,-0.602998267,-9.2893935,-9.063524287,1.117667282,1.989138483,4.262220021,3.762012597,0.685480245,-2.77521706,-1.921961462,-0.199032509,1.956091874,2.20762823,3.331902686,2.620545423,-2.882086759,0.964850758,2.094018889,0.890742891,1.598835281,2.987189615,4.472464559,2.930610289,3.350809008,4.545525134,2.41093433,-0.401300433,5.418030308,2.024219918,5.049330147,4.964801339,4.642336027,4.587218251,5.265571276,5.064393253,4.548700918,4.376525551,-10.97819414,4.14651417,6.0076999,
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.892553444,3.459381422,-3.404497997,4.71381333,4.35827776,0.670558181,3.353959475,-4.479766338,-5.221035149,1.762037545,8.438333123,3.338246712,-2.622222079,6.347622035,7.551150341,-0.206754779,-4.191741627,1.256592006,-0.092533345,-7.837573981,-13.97100473,,
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.572787456,3.979029437,1.791865331,6.265181388,7.947756844,3.516636694,1.778278204,2.043857518,5.798543918,8.253848184,3.782783107,3.159572246,4.079702179,0.314204413,-3.048851201,-5.464734469,-1.298820635,6.289902154,-0.253059872,-4.282248197,-2.2977658,-1.700199361,1.085603534,-2.445039916,1.794622345,2.454212646,0.56036899,0.691224144,-3.63157593,-5.543155892,6.087753139,9.840520495,13.93469666,2.131881467,-6.762898492,3.919127957,-7.285725907,-7.109685144,-1.638768931,-5.803412968,-3.454827001,-3.447749165,-1.163395423,-0.579036527,2.979565512,2.119541159,4.499463701,-3.326428164,3.594445214,6.869897321,-1.785403722,1.7897666,1.066371766,10.6123177,3.902031266,2.917343102,1.085312169,-2.571319961,2.145463386,-5.224817586,-2.772782505,3.162018911,
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.344790996,2.201065853,3.47468276,5.070855523,6.95760302,6.034846978,6.379349289,4.60310921,4.66358145,5.658674595,1.286507642,2.083135916,3.568268652,5.044290879,3.552334782,6.198413684,7.119690211,4.185772086,2.762525251,3.229049129,4.985722186,1.545464342,0.917452492,3.914705633,4.452883998,2.997773055,5.126896815,5.945420508,4.475505106,-1.848394827,7.365432848,7.905684443,
Pre-demographic dividend,PRE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,-0.159741762,9.321495673,9.645732379,6.929638854,0.57032476,1.501504935,5.749048244,-3.3661552,4.150660979,1.960674228,-3.387967915,2.75467533,1.550602371,-6.482190444,-3.703447528,-7.530022349,-2.259553776,0.895532678,-0.160565196,1.177911407,1.170078221,-0.942523642,6.145991973,-10.53742815,-0.254435821,-3.447354239,-3.11356745,-0.028692144,2.857123391,3.512124983,4.040854309,1.36731909,2.557790078,1.589870859,2.575639866,-3.7327704,8.773315553,2.901151721,3.222676236,3.207371129,3.382050057,1.829120795,3.476294508,1.245904979,1.169365108,2.798703325,2.078435828,0.388250802,-0.445414602,-1.200504571,-0.219638187,0.486899014,-5.168463762,0.417392224,1.381927304,
Puerto Rico,PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.180691477,6.086398519,6.299405803,4.984481718,7.52366044,6.229836985,5.392966099,4.532851624,8.475261449,7.04792916,4.663795475,5.078763543,4.071923339,0.798560594,-2.469629013,4.502977118,4.412682374,5.540172763,6.58980534,3.010752187,0.007746616,-2.604948583,-3.335473117,4.881749917,2.095776345,3.975056525,4.776533924,4.911513149,3.389951211,-3.701708113,1.583227814,3.891316524,3.766936257,3.222679373,3.58766391,1.172302687,3.9099388,4.925886874,4.863317331,2.98675151,6.086049154,0.78642427,-0.009183943,8.726426357,-1.845460369,-0.991029991,-0.582297438,-1.266583453,-1.416210879,0.092102072,0.80057306,1.24696939,0.842159018,0.436573539,0.706704569,0.666133348,-0.509099449,-0.409307044,1.664238799,-6.767756465,1.013321094,4.673248816,
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.688668547,5.847863243,5.447292906,6.251799366,7.908127608,4.865748976,8.228805391,9.342101838,3.041293054,13.6150933,7.084085469,8.182479646,11.16628045,-0.258166202,-7.91460737,3.902712674,4.487287895,1.712589726,4.512543383,3.464371113,0.740802197,1.512893397,-0.635202611,-2.256578076,2.526604936,4.04627863,6.41006293,7.600903459,6.596071298,4.177328417,4.609033561,1.168103297,-2.163020612,0.693517391,3.922373598,3.115805766,3.935797957,4.279611057,3.320509259,3.089054048,1.227263423,0.220542488,-1.301742086,1.545620102,0.595038718,1.441936413,2.305552113,0.174700555,-3.214389967,1.690928415,-1.551468317,-3.667531416,-0.377398249,1.337119967,2.214482885,2.341823216,3.759094389,3.01412373,2.658392606,-8.39685501,5.076695014,6.336223763,
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.346242701,0.799088877,2.142376174,1.648086033,3.576482099,-0.460894532,6.581534564,2.120153976,2.334494481,3.201816981,3.182604758,4.189928488,4.741828291,5.724377586,4.231697,4.899844269,8.765546332,9.272804112,9.063369603,8.827756761,6.258129819,-4.077581707,-5.69902504,-0.01306925,1.637520927,2.062764266,4.618061656,3.011929165,4.043454822,1.355337243,0.792061039,-0.896597874,2.325009421,2.761897608,4.302637511,-0.748828995,1.935515327,-2.069316536,-3.379211906,-4.178473563,-2.503241441,-1.439257091,3.020120633,2.845729149,1.004272268,3.712646975,4.375543134,5.458654921,-1.265526561,9.823414633,2.942162242,-2.038731097,6.80851345,3.830497925,1.503457647,2.792759759,3.345815987,1.795951631,-1.724202051,-2.148477897,2.696256138,-1.060174073,
West Bank and Gaza,PSE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427689349,-3.217162808,9.645838202,11.44966726,5.548624948,-10.86318811,-11.59863728,-14.69701374,11.13938499,18.8491815,8.482908417,-3.49430235,1.169825962,4.513711439,5.734576813,3.065654256,6.867834875,3.510367464,2.214850479,-2.471026305,1.372585088,6.446661461,-0.577622802,-1.304814192,-1.151613665,-13.49638697,4.414695345,1.442370745,
Pacific island small states,PSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.281105522,-5.750080557,-3.310644546,3.648996496,-4.609953962,3.490582002,-4.216736557,-0.90685508,3.338712221,2.404307527,-1.274563185,4.264583066,1.603227927,3.545674259,3.171230243,1.793395847,-2.670806515,0.056799939,3.372783263,-3.076042545,-0.295103782,0.776813878,0.770139202,2.788799064,1.262023127,1.001694222,-0.804969459,1.00149203,-1.638158578,2.578544151,2.694661727,-0.049155411,2.01948597,2.486546072,2.463562976,2.537896125,2.888843233,1.830041798,-0.027726071,-11.38569551,-4.746163891,6.705746693,
Post-demographic dividend,PST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.061854082,4.465907112,4.065317669,5.157610075,4.360020474,4.81507475,3.276280399,4.950535406,4.353374805,1.860438289,2.561488836,4.37801189,5.212690136,0.003469777,-0.682345975,4.169717936,3.113035685,3.663670041,3.107410861,0.330212709,1.268850027,-0.422662907,2.587619796,4.263067304,3.209251698,2.634456628,2.955426576,4.084423318,3.175294896,2.074438177,0.385750541,1.248788177,0.532358377,2.553608119,2.145476921,2.361286873,2.887941363,2.338618884,3.039155684,3.518870472,1.048136816,1.021827392,1.514939075,2.685119946,2.254464371,2.368319356,1.94833211,-0.242335704,-3.892352875,2.44036204,1.383233216,0.832771457,0.956285878,1.454222319,1.672037055,1.278240485,1.989811391,1.879661138,1.404774679,-4.713693101,5.581906477,2.691424206,
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,5.712295351,-8.077047981,10.9156746,-6.081581975,-1.897306576,8.134405263,-7.972723328,4.157059904,14.10746503,-7.952170565,4.813352279,-1.107229388,6.50597147,0.768093519,-2.603520985,-0.575719818,-1.481113739,-0.268372929,0.066567006,-3.505875841,10.81951863,-1.127441842,-5.932449336,-0.231247862,-2.013226156,1.560226791,-3.331582876,-3.103508725,-3.380066355,-2.008940897,-2.249382893,-1.73021911,0.122441692,0.26446852,1.555972819,-1.952234879,-0.744711326,0.560718467,-0.52517415,-1.143644084,-0.520075697,0.506867933,-0.8415993,-4.816623138,-2.983311478,-3.464385684,-1.383517732,-0.105925368,-0.045320964,0.998225296,1.757953554,3.700104261,1.094308381,1.976586935,-7.729205637,1.38557351,3.699664651,
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.136390356,2.019062639,-1.17681781,14.71063896,-1.470185326,5.49322129,-2.781718211,0.360880522,0.415386597,12.3874949,7.67760832,-0.847554024,-1.177192047,-3.178365702,-3.928099196,-4.107862468,-5.732609622,-0.776739175,-0.764496636,-1.920757598,4.354427085,3.942580328,
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.15844134,-7.939239528,1.66711861,4.083147899,6.448659414,4.207522544,-4.57473043,-1.826823974,-0.220150555,2.593975232,6.696673666,7.655869434,3.081963843,11.05911322,5.316506112,8.670675853,8.829648237,11.1442089,-4.726982601,-3.328750364,5.032437581,2.379752336,0.642981501,4.511416855,3.646553566,3.449295219,8.823700768,6.653765808,4.401721366,-3.145541561,6.500470523,5.007492942,
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.162835973,-5.31876191,-14.61391714,-8.619686184,-12.53978986,-4.122772365,-3.614975495,1.56770415,-5.143115362,6.729502923,10.46370916,5.546718339,5.182750238,7.787967524,7.632491182,6.806607653,8.554941475,8.685765482,5.246210018,-7.827749977,4.453096398,4.218723339,3.849151935,1.538973517,-1.045262038,-2.183885472,0.01024792,1.709385694,2.815524107,2.243979517,-2.451026929,5.530893322,-2.161959769,
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-6.825966603,8.642565809,-11.77551959,-14.40494916,4.293539676,4.045055491,3.739978983,3.724796455,7.602731469,2.777936064,-1.793614487,-2.650481321,0.429156469,-1.523670044,-4.918493894,16.09928547,-0.885478405,6.074962039,8.509626897,5.356428291,1.669108319,-1.988153904,2.245405524,-7.360684287,0.903810061,1.721709141,-3.556901745,1.220699795,-2.667884036,-4.772493988,-4.672529262,3.501099585,-10.98621085,-41.58686137,60.09054133,-4.523534475,-0.275743134,5.448853977,3.114948519,7.029240955,6.981408002,11.18620306,-0.131839376,4.711798123,6.536954024,6.354830699,4.772671381,8.219968998,3.479418208,4.572483718,5.223937505,6.001706181,2.257667164,3.672776713,6.29030595,3.413260785,1.384345748,5.925179406,6.876304188,-5.664768148,8.27701329,5.688821354,
South Asia,SAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.789736019,0.991960557,2.824736682,5.232982082,-2.829073016,-1.02629606,3.738992257,2.228502134,3.358841112,3.51290325,-1.535058871,-3.885173225,1.498731866,0.11892904,4.458168627,0.299099145,3.823042237,3.722734618,-4.762279067,4.047163386,4.000626308,1.471464732,4.145778128,1.777298737,3.000295621,2.411677369,1.895321252,5.921195906,3.003613963,3.056672541,-0.094078808,3.506352523,1.992985699,3.622548763,4.571658135,4.529679233,1.614235476,3.35303676,5.407015381,2.109282427,2.444419549,1.63250448,5.212436851,5.680183031,5.82834383,5.926891436,5.551864659,1.808657981,5.400143922,5.805323614,3.552160088,3.912939416,4.602629825,5.48671953,5.952067482,6.484947963,5.223753461,5.086740246,2.748211935,-5.684543299,7.151504387,5.519328941,
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,1.679040869,51.8571463,15.0398557,16.94153162,17.78578394,10.09714264,-13.70313844,11.84446957,1.764353914,-9.905402626,6.469827955,0.565913283,-2.892471606,-24.43073467,-19.94553465,-9.032034686,-13.85251085,11.86560308,-10.65119305,8.313051546,-4.647389915,10.50403037,10.52259891,0.214230627,-4.487074104,-2.294022468,-2.553744056,-0.119749491,-1.574099101,0.208505852,-6.223430445,2.989460932,-3.619601889,-5.12799176,8.707699558,5.62715095,2.389729574,-1.201288712,-2.077052713,2.232938638,-5.657418037,1.724833907,8.273244386,3.133563625,0.691065527,1.94530192,2.694521078,0.321643717,-2.3400685,0.341212854,-1.445208185,-4.79246757,4.461657471,7.312335319,
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.513713788,4.140632684,-5.387232993,-3.843204089,3.778808064,-6.083712187,-1.142125618,-0.663986109,-1.221504834,3.180125995,-0.590306956,-7.861292574,-2.447848679,7.624054205,11.4437143,12.36532559,2.255732314,-9.505555192,-8.63550699,-2.367081738,3.314968476,2.06062987,-1.054328189,-7.136380658,-8.04249513,3.353295403,12.3241046,-0.900489468,8.260296832,-6.993142239,5.553589165,4.919099764,2.859125045,-1.406145655,3.231007167,3.372088269,15.37241938,1.983950188,0.629259591,3.29817914,3.534626661,3.175831597,3.494451685,2.327351127,2.648948123,3.312195908,2.407775788,0.595542525,-5.737535577,0.806213762,6.364974079,-6.662419424,-0.398675964,1.797467159,-1.207998062,0.29878369,-2.515686387,-5.737812284,-4.968250702,-6.250228079,-4.483619626,-3.524967663,
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.12105021,-2.91694691,-0.964733652,0.988749355,-1.523667914,-0.068031232,-4.082857288,3.198586499,-9.268812189,5.408267467,-3.045524934,3.287399062,-8.325241065,1.243645096,4.627787738,6.11880211,-5.013068325,-6.162351356,4.477841628,1.446438866,2.517306635,5.199511224,-8.146691778,1.150907076,0.624440536,0.204466371,3.196483491,-3.658087583,1.017292946,-3.567018246,-0.229978371,-1.477836955,-1.385541594,-2.665333952,2.833495451,-0.411196109,0.676342249,3.497438282,3.849657261,1.470780682,1.857485378,-2.318996909,3.028062941,2.059295773,1.692838859,-0.297866563,0.155202178,1.003708684,0.038174665,0.625915167,-1.387056834,1.205183768,-0.327534793,3.374701174,3.508054186,3.506889188,4.527490631,3.364821604,1.82926307,-1.342145925,3.758245804,1.50900297,
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.580373932,4.616034381,7.293766759,-5.555053671,5.245415269,7.474577044,10.05090033,11.58597603,12.13398097,12.18402306,10.37079951,11.23603988,8.555359642,4.366072197,2.481255806,5.998924538,5.38197486,6.481254758,8.180134489,8.724607403,5.614279638,2.503512627,7.153752205,6.755184056,-0.758403193,1.438615057,9.14418252,8.475501124,6.971857275,5.631848024,3.695382282,3.483718244,8.675304888,7.665158475,3.968567752,3.190985139,4.739926747,-5.457986674,4.876891842,7.165988202,-3.703665952,2.979229621,6.101275546,8.572205292,4.872093269,5.648343294,4.572986271,-3.415492694,-2.846771949,12.50852155,4.023381649,1.904462237,3.133979149,2.594723155,1.762324686,2.266173007,4.452147342,3.090075215,0.178353465,-3.600848086,13.51912685,0.273797564,
Solomon Islands,SLB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-5.110289264,-4.979204919,0.402095256,-3.182852204,-6.363482295,-3.464692614,5.009642986,-1.834441883,1.139245876,-0.830018725,2.895405638,9.434832386,1.012928611,5.01007403,6.953697343,-1.25361105,-3.654443687,-1.461992825,-3.116789554,-16.41998489,-10.13377894,-5.035048501,4.108525978,5.270962148,4.976765039,1.828551806,1.341652944,3.882826826,0.558443867,7.158309775,4.844317252,-0.068203187,2.599048838,-1.353323068,-0.860529804,2.959649581,0.587961871,0.312349383,-0.623761218,-5.645371054,-2.909936074,-6.237705663,
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.080164375,2.705007004,-0.137354453,4.703307753,5.143772972,-0.245558612,-1.897715455,0.035773614,6.433278959,6.522950816,1.499349854,-0.99603019,0.321156381,1.549484371,-0.229581478,-2.270368201,-1.824574025,0.412916436,2.457100766,2.743661616,0.79719474,2.629236889,-4.193445912,1.807779085,-7.411405831,-1.227021616,4.380688179,-9.562087857,-1.763278586,-0.621750542,1.118057721,-17.57067839,1.513242215,-2.385138581,-8.195405686,1.210313236,-7.109068253,0.756932644,-2.530594452,4.118554522,-11.61000168,19.55765748,5.170625744,2.968466632,1.59921052,2.013563215,5.624217064,2.809940606,0.423333101,3.707499414,3.193215077,12.21161521,18.01465349,1.984634814,-22.38331483,3.804537567,1.271949466,1.054769013,2.826763051,-4.196551048,1.796879524,1.232552806,
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,4.309247268,2.665471142,0.579058534,0.914899532,0.46959427,1.367682715,3.600206336,2.36777709,2.866293565,0.583134535,2.776813514,4.527186774,3.146219438,-6.050364901,-17.25453687,-6.553718704,-7.341767927,-0.404767797,-0.625644105,-1.336134896,-1.700681441,0.557778936,-0.156060548,-0.958842262,2.950893419,-0.250878414,5.26526451,4.337851703,3.550975522,3.729101973,-0.039684874,2.33481037,1.911918004,1.493428261,0.540163417,0.380732463,1.181244427,1.302937571,0.74220719,2.644062508,4.395456989,1.684235048,1.750909625,-2.479830405,1.772480625,3.379362395,2.487925171,1.780655795,1.338113089,2.046016356,2.220085315,2.022208427,2.262762328,2.30047619,-7.998597656,10.79790732,2.239783392,
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.807977088,7.368437196,0.583243559,3.600800868,-1.963040277,1.577672299,2.780788899,0.984602063,2.267035143,5.652844588,-1.563991115,-11.35752493,-7.115513727,-10.81746001,-8.831707888,-1.240034985,-1.011662587,1.739978528,1.545832738,-0.395285594,1.196757217,1.999986594,-6.178501366,9.305191412,,
Somalia,SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-5.722745454,4.343263772,0.179301665,-8.511834871,-8.361673245,6.298631626,3.228118398,-0.587508301,-4.217334762,1.891588962,0.010824371,7.295623892,-4.489236285,-20.31648299,26.92156504,-3.426102725,20.10041857,-3.397933833,-14.06061652,-11.7855311,4.902240739,3.777360958,-11.58661489,-0.127868505,3.885197226,-0.805273904,1.434738973,-0.587393515,1.598875041,-0.973387623,,,,,,,,,,,,,,,,,,,,,,,,3.8362712,6.314864259,2.485820895,5.29105138,-0.660791771,-0.070531243,-5.834205719,0.107917838,-0.663211013,
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.369582379,7.507882234,3.733553151,-9.095703514,6.471472914,7.062707322,6.47847678,4.610065843,9.28288775,5.847869868,5.521892401,6.871969801,6.10631701,-2.340928202,1.136804338,2.845009607,-0.198378899,3.39452352,-1.126397327,2.311015889,3.88118476,2.645985862,5.067594881,4.893094256,-0.240923959,8.747356679,5.163956938,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.385852479,3.454045518,3.743857466,2.494700496,2.084896556,-1.085603952,-3.789090827,0.351314396,6.733969201,7.471631813,5.111493843,0.084349739,1.616487121,4.893779922,-3.181651727,2.337562963,0.021548636,-3.231812456,1.094223969,0.89322127,-3.765425404,-4.142468739,-5.352361185,-0.547659517,-0.840506809,-0.991670218,0.001186091,1.56161367,-0.282502244,-0.161320058,-2.288376874,-2.894039365,-3.444142409,-1.507861435,0.655045948,2.359260323,1.347510031,-0.156550043,-0.467106482,0.742837977,1.480060658,3.544217629,1.315233156,3.788429086,3.186150816,3.207584006,3.286832188,2.332328501,0.370754989,3.11268166,1.573656697,0.462177588,2.289843768,2.049777474,0.140909707,-1.449371962,-0.191829185,0.069606234,-0.02032251,-4.461148712,1.623115234,1.088480456,
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428311416,0.224489691,-9.561710727,-48.3924544,9.010103006,2.384898534,-10.64207441,,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.389494255,3.45536069,3.746039492,2.495187368,2.081405615,-1.078496861,-3.787923093,0.354295461,6.727551031,7.470778166,5.116409268,0.086692499,1.619831897,4.889355329,-3.179197345,2.345231758,0.01487919,-3.216678852,1.104269051,0.8852733,-3.767516801,-4.142740283,-5.350439769,-0.545766347,-0.833774987,-0.99228795,0.002600937,1.562702768,-0.275744627,-0.156705539,-2.28596484,-2.886588664,-3.435652525,-1.511789826,0.652136498,2.364525743,1.356660301,-0.156438751,-0.467346167,0.744040132,1.472709738,3.538484803,1.305171856,3.77973557,3.18901332,3.210660598,3.289588004,2.324883087,0.366127056,3.111465038,1.578303892,0.462233084,2.286669983,2.049236793,0.141981806,-1.446106747,-0.191441676,0.070564596,-0.018265846,-4.466064401,1.624225514,1.091409613,
Small states,SST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95392131,2.697915752,3.182215491,6.081731514,3.451900102,7.504619127,5.831107141,3.607775176,-1.536513137,5.275285892,4.601719943,1.645578563,1.394574009,1.553388678,0.599078367,0.203664038,-0.646323531,0.566806379,0.522603816,-6.589507486,3.373865022,4.362754881,
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888637964,5.53003712,0.95433327,3.988164765,6.208915741,1.127398055,3.689731271,0.910767934,-0.785082452,-0.142032344,0.839878111,3.040169235,2.919601342,-0.29143919,3.373778771,2.409414678,2.744391173,0.466984036,0.727641306,-0.140450036,-1.815177373,
Suriname,SUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.190783143,0.179953936,1.7048949,2.739577424,8.239213377,15.22609246,8.355503754,4.013615853,1.046211012,-0.624954332,0.690975088,-1.975995714,-1.503168311,0.861130643,3.424449109,9.612301178,11.17714989,7.695630881,0.591392353,-8.252963382,6.887144381,-4.56284801,-4.437225263,-2.722506057,0.800251052,-0.536132037,-7.262398738,6.386753336,2.612606034,-5.517109382,1.903790901,-0.447194768,-7.330428941,2.388417093,-1.82789017,-1.126343337,3.587104006,0.336634942,-3.225258827,0.279669784,2.405018941,1.084406708,4.587906465,7.056654288,3.356658223,4.617503576,3.932247207,2.974680679,1.859727007,3.995382339,4.686482739,1.592811916,1.86823594,-0.753771107,-4.383405011,-5.893360629,0.512884174,3.860103265,0.057663675,-16.91140745,-3.377631594,1.595909857,
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.513091948,5.787847094,5.534214827,6.394449787,5.73044665,3.936602521,-0.207808032,1.303574953,3.442924098,4.547442893,5.568547022,5.300319492,6.613002933,8.4881893,10.79969452,5.484389094,-5.581436385,6.617228486,2.539157147,1.146520641,0.524660149,2.59757523,5.06728463,1.812607028,2.778454293,3.886398879,2.372623516,-3.418371978,5.011911889,2.040708666,
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267565163,5.191132463,3.504881831,5.257453424,3.365877567,3.054123502,3.377418071,2.898197278,4.292355219,3.618340924,5.409482633,6.383588927,3.346279544,-8.380319592,0.90277138,0.652023243,-2.84370502,-1.163520875,2.667134059,2.133258028,3.116346601,4.747106183,4.076316305,2.804350414,-4.880091909,7.937916227,2.271239311,
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.184618708,3.685605013,4.735939875,6.026059128,2.848259778,1.123989568,2.575374756,3.057694231,4.27371522,6.292337745,0.252434855,1.986921339,3.788932053,2.899184813,2.146253219,0.691238123,-1.945127147,1.455733753,3.613647519,1.493733159,0.334436786,1.19077538,1.85451508,4.134865287,1.991774101,2.452772613,3.009547766,2.088760519,1.972191268,-0.020759176,-1.817515173,-1.736630357,-2.632808452,3.1939554,3.391269115,1.417924238,3.011523033,4.253946709,4.165978928,4.598254794,1.177501892,1.864873974,1.929830384,3.927306257,2.44824844,4.075714897,2.675002671,-1.223069578,-5.151262729,5.052678573,2.418988511,-1.321002324,0.333984863,1.644244006,3.390176296,0.7961463,1.195147571,0.772577449,0.957561656,-2.87468419,5.511425193,2.213750142,
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,10.73122631,2.583210666,6.034806138,2.759895119,10.57503461,-5.085340422,-2.132662041,-1.911803117,-0.250180943,8.790762677,11.35852962,-1.734369966,-2.04999071,2.74509528,0.083876032,7.997766726,10.29843299,1.772104368,8.602461224,17.04188773,-2.322908125,-0.729496926,0.047268401,2.369983834,4.843679962,1.707375523,1.318366941,1.131673202,1.615224158,0.562746631,-0.00294699,3.445076764,3.096498534,2.946514905,5.393372141,5.416934351,3.831022924,0.279382179,1.099749008,3.318722455,1.743010228,4.82073687,3.222714546,0.246802469,1.499857603,0.302953769,1.240947186,1.582707546,1.885724119,-2.480299806,9.604976905,-0.309443112,
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751509141,6.542775596,-2.13646282,-4.136775648,-1.325377725,-2.833548195,-1.922156295,-8.91395956,-7.588098153,9.063489105,-14.75502032,3.700154015,9.338741598,
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-7.519198962,5.570492761,7.370998439,3.298818659,-3.514268933,11.09230394,-1.935839653,4.980825751,-2.350806837,6.363348236,13.53241027,3.777202952,7.399933292,-0.524332918,0.819491966,13.94840488,-8.136689268,20.44213153,14.80423491,-5.963248107,-5.038637875,-2.645758626,-0.49574199,3.689946195,9.40285816,0.135752849,0.515688011,4.934241656,9.628727323,6.929141266,1.400771565,6.682334597,5.090562685,-5.00302414,-0.981459839,8.395845453,10.88479574,0.482967629,-0.109437697,3.326714564,-2.356613335,-1.834806954,-4.81617833,-2.490008253,8.501897213,7.153345154,8.321654207,-4.87712623,-2.861424258,1.627370136,12.42658766,2.104128265,-0.599133305,2.457612439,1.896972423,3.708269353,1.536235037,2.721722753,3.949878483,-8.51277147,4.581351849,-9.748640212,
